,work,translator_label,translator,chunk_num,tag,atqui,aut,autem,certe,ceu,confestim,cum,dehinc,deinceps,demum,denique,enim,ergo,eciam,exinde,forsan,forsitan,fortassis,ideo,igitur,ita,itaque,iterum,mox,multotiens,nam,namque,nempe,nimirum,puta,quando,quemadmodum,quia,quidem,quippe,quod,quoniam,quoque,praecipue,rursum,rursus,sane,scilicet,saepe,sic,sicut,siquidem,tamquam,ut,utique,uelut,ueluti,uero,uidelicet
12,Com,0,Bur,12,BurCom_12,0.0,0.018566333001716968,0.7426533200686788,0.0,0.0,0.0,0.055698999005150907,0.0,0.07426533200686787,0.0,0.0,0.22279599602060363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299643310120188,0.037132666003433935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037132666003433935,0.0,0.018566333001716968,0.11139799801030181,0.07426533200686787,0.5384236570497921,0.0,0.16709699701545272,0.037132666003433935,0.0,0.0,0.0,0.0,0.0,0.037132666003433935,0.0,0.0,0.0,0.0,0.0,0.037132666003433935,0.11139799801030181,0.018566333001716968,0.0,0.1299643310120188,0.018566333001716968
13,Com,0,Bur,13,BurCom_13,0.0,0.060895663469733505,0.6901508526569797,0.0,0.020298554489911167,0.0,0.08119421795964467,0.0,0.020298554489911167,0.0,0.020298554489911167,0.2638812083688452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12179132693946701,0.060895663469733505,0.0,0.0,0.0,0.020298554489911167,0.0,0.0,0.0,0.020298554489911167,0.020298554489911167,0.060895663469733505,0.060895663469733505,0.020298554489911167,0.5683595257175127,0.0,0.2029855448991117,0.020298554489911167,0.0,0.0,0.0,0.060895663469733505,0.0,0.0,0.020298554489911167,0.0,0.040597108979822334,0.020298554489911167,0.0,0.18268699040920053,0.08119421795964467,0.020298554489911167,0.0,0.060895663469733505,0.0
14,Com,0,Bur,14,BurCom_14,0.0,0.2924488259328009,0.7423700965986484,0.04499212706658475,0.0,0.0,0.11248031766646188,0.0,0.022496063533292376,0.0,0.0,0.2024645717996314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899842541331695,0.15747244473304664,0.0,0.0,0.022496063533292376,0.06748819059987712,0.0,0.0,0.0,0.0,0.0,0.0,0.06748819059987712,0.11248031766646188,0.42742520713255516,0.0,0.13497638119975425,0.0,0.0,0.0,0.0,0.0899842541331695,0.0,0.022496063533292376,0.0,0.0,0.022496063533292376,0.022496063533292376,0.0,0.15747244473304664,0.0899842541331695,0.0899842541331695,0.0,0.022496063533292376,0.0
15,Com,0,Bur,15,BurCom_15,0.0,0.0,0.7764928695555344,0.0,0.0,0.0,0.11363310286178553,0.0,0.0,0.0,0.018938850476964256,0.24620505620053532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03787770095392851,0.07575540190785703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018938850476964256,0.03787770095392851,0.09469425238482128,0.5113489628780349,0.0,0.09469425238482128,0.018938850476964256,0.0,0.0,0.0,0.0,0.0,0.018938850476964256,0.0,0.0,0.018938850476964256,0.018938850476964256,0.0,0.07575540190785703,0.15151080381571405,0.03787770095392851,0.0,0.056816551430892766,0.0
16,Com,0,Bur,16,BurCom_16,0.0,0.15811388300841897,0.7378647873726218,0.0,0.0,0.0,0.03513641844631533,0.0,0.0,0.0,0.0,0.21081851067789195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.05270462766947299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017568209223157664,0.017568209223157664,0.03513641844631533,0.017568209223157664,0.5621826951410452,0.017568209223157664,0.17568209223157663,0.03513641844631533,0.0,0.0,0.0,0.017568209223157664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07027283689263066,0.12297746456210364,0.0,0.0,0.0,0.0
17,Com,0,Bur,17,BurCom_17,0.0,0.08948747402853657,0.7158997922282926,0.0,0.0,0.0,0.06711560552140243,0.0,0.0,0.0,0.022371868507134143,0.4026936331284146,0.022371868507134143,0.0,0.0,0.0,0.0,0.0,0.0,0.22371868507134143,0.08948747402853657,0.0,0.0,0.0,0.08948747402853657,0.0,0.0,0.0,0.0,0.0,0.022371868507134143,0.04474373701426829,0.2013468165642073,0.4026936331284146,0.0,0.06711560552140243,0.04474373701426829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022371868507134143,0.022371868507134143,0.08948747402853657,0.0,0.022371868507134143,0.15660307954993902,0.0,0.0,0.0,0.0
18,Com,0,Bur,18,BurCom_18,0.0,0.5099917178017538,0.5711907239379643,0.0,0.0,0.0,0.10199834356035077,0.0,0.040799337424140304,0.0,0.020399668712070152,0.3875937055293329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12239801227242092,0.10199834356035077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08159867484828061,0.0,0.0,0.14279768098449108,0.3875937055293329,0.020399668712070152,0.12239801227242092,0.020399668712070152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020399668712070152,0.0,0.0,0.12239801227242092,0.12239801227242092,0.040799337424140304,0.0,0.020399668712070152,0.0
19,Com,0,Bur,19,BurCom_19,0.0,0.10376213439411505,0.7678397945164513,0.0,0.0,0.0,0.06225728063646903,0.020752426878823012,0.0,0.0,0.06225728063646903,0.2075242687882301,0.0,0.0,0.0,0.0,0.0,0.0,0.020752426878823012,0.14526698815176106,0.12451456127293806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06225728063646903,0.020752426878823012,0.4358009644552832,0.041504853757646024,0.14526698815176106,0.020752426878823012,0.0,0.0,0.0,0.041504853757646024,0.0,0.0,0.0,0.0,0.0,0.041504853757646024,0.0,0.2490291225458761,0.1660194150305841,0.020752426878823012,0.0,0.020752426878823012,0.0
20,Com,0,Bur,20,BurCom_20,0.0,0.1638576060745828,0.6788386537375573,0.0,0.0,0.0,0.1638576060745828,0.0,0.0,0.0,0.09363291775690445,0.28089875327071334,0.0,0.0,0.0,0.0,0.023408229439226113,0.0,0.0,0.11704114719613057,0.14044937663535667,0.0,0.0,0.0,0.14044937663535667,0.0,0.0,0.0,0.023408229439226113,0.023408229439226113,0.023408229439226113,0.09363291775690445,0.1638576060745828,0.39793990046684397,0.0,0.11704114719613057,0.07022468831767834,0.0,0.0,0.0,0.046816458878452226,0.0,0.0,0.0,0.0,0.046816458878452226,0.0,0.0,0.28089875327071334,0.21067406495303503,0.046816458878452226,0.0,0.0,0.0
21,Com,0,Bur,21,BurCom_21,0.0,0.20951886854752805,0.6914122662068426,0.0,0.0,0.0,0.14666320798326965,0.0,0.0,0.0,0.020951886854752806,0.2723745291117865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23047075540228087,0.14666320798326965,0.0,0.0,0.0,0.020951886854752806,0.0,0.0,0.0,0.0,0.04190377370950561,0.020951886854752806,0.06285566056425841,0.08380754741901122,0.4190377370950561,0.020951886854752806,0.18856698169277525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020951886854752806,0.0,0.0,0.16761509483802245,0.23047075540228087,0.0,0.0,0.020951886854752806,0.0
22,Com,0,Bur,22,BurCom_22,0.0,0.15819461514694905,0.49718307617612556,0.0,0.0,0.0,0.1807938458822275,0.0,0.0,0.0,0.022599230735278437,0.3841869224997334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033930766175059,0.24859153808806278,0.0,0.0,0.022599230735278437,0.045198461470556874,0.0,0.0,0.0,0.0,0.0677976922058353,0.0,0.0,0.1807938458822275,0.42938538397029025,0.0,0.1807938458822275,0.022599230735278437,0.0,0.0,0.0,0.022599230735278437,0.0,0.0,0.0,0.0,0.045198461470556874,0.0,0.0,0.361587691764455,0.22599230735278436,0.0,0.0,0.045198461470556874,0.0
23,Com,0,Bur,23,BurCom_23,0.0,0.2862625067858053,0.6083078269198362,0.0,0.0,0.01789140667411283,0.1252398467187898,0.0,0.01789140667411283,0.0,0.0,0.21469688008935395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325882867634668,0.14313125339290264,0.0,0.0,0.01789140667411283,0.0,0.0,0.0,0.0,0.0,0.03578281334822566,0.0,0.01789140667411283,0.05367422002233849,0.4651765735269336,0.0,0.3578281334822566,0.0,0.0,0.0,0.0,0.0,0.0,0.01789140667411283,0.0,0.0,0.01789140667411283,0.0,0.0,0.16102266006701546,0.1789140667411283,0.01789140667411283,0.0,0.05367422002233849,0.0
24,Pha,1,Arist,0,AristPha_0,0.0,0.0,0.3344968040028363,0.1254363015010636,0.0,0.0,0.29268470350248177,0.0,0.0,0.0,0.0,0.5017452060042544,0.16724840200141816,0.2090605025017727,0.0,0.0,0.0,0.0,0.0,0.2508726030021272,0.04181210050035454,0.1254363015010636,0.1254363015010636,0.04181210050035454,0.0,0.04181210050035454,0.16724840200141816,0.04181210050035454,0.0,0.0,0.1254363015010636,0.1254363015010636,0.0,0.2090605025017727,0.04181210050035454,0.29268470350248177,0.2090605025017727,0.2090605025017727,0.0,0.0,0.0,0.08362420100070908,0.0,0.0,0.0,0.0,0.08362420100070908,0.0,0.16724840200141816,0.08362420100070908,0.08362420100070908,0.0,0.16724840200141816,0.0
25,Pha,1,Arist,1,AristPha_1,0.0397778642087865,0.0,0.23866718525271902,0.0397778642087865,0.0397778642087865,0.0,0.0,0.0,0.0397778642087865,0.0,0.0,0.397778642087865,0.079555728417573,0.23866718525271902,0.0,0.0,0.11933359262635951,0.0397778642087865,0.0397778642087865,0.1988893210439325,0.159111456835146,0.159111456835146,0.0,0.0,0.0,0.079555728417573,0.0,0.0,0.0,0.0,0.079555728417573,0.0397778642087865,0.079555728417573,0.397778642087865,0.1988893210439325,0.23866718525271902,0.318222913670292,0.159111456835146,0.0,0.0,0.0,0.11933359262635951,0.0,0.0397778642087865,0.0397778642087865,0.0,0.0397778642087865,0.0397778642087865,0.079555728417573,0.397778642087865,0.079555728417573,0.0,0.11933359262635951,0.0
26,Pha,1,Arist,2,AristPha_2,0.0,0.0,0.48989794855663565,0.040824829046386304,0.040824829046386304,0.0,0.2857738033247041,0.0,0.0,0.0,0.0,0.2041241452319315,0.24494897427831783,0.2857738033247041,0.0,0.0,0.0,0.0,0.0,0.32659863237109044,0.08164965809277261,0.08164965809277261,0.0,0.0,0.0,0.0,0.0,0.040824829046386304,0.0,0.0,0.040824829046386304,0.16329931618554522,0.040824829046386304,0.2857738033247041,0.12247448713915891,0.2041241452319315,0.2857738033247041,0.2041241452319315,0.040824829046386304,0.0,0.0,0.08164965809277261,0.0,0.0,0.040824829046386304,0.0,0.08164965809277261,0.040824829046386304,0.12247448713915891,0.2041241452319315,0.040824829046386304,0.0,0.040824829046386304,0.0
27,Pha,1,Arist,3,AristPha_3,0.0,0.0,0.24764650302389882,0.12382325151194941,0.0412744171706498,0.0,0.2889209201945486,0.0,0.0825488343412996,0.0,0.0,0.2889209201945486,0.0825488343412996,0.12382325151194941,0.0412744171706498,0.0,0.0,0.0412744171706498,0.0,0.412744171706498,0.1650976686825992,0.0412744171706498,0.0412744171706498,0.0,0.0,0.0,0.0,0.0412744171706498,0.0,0.0,0.0412744171706498,0.0,0.0412744171706498,0.12382325151194941,0.12382325151194941,0.37146975453584824,0.1650976686825992,0.24764650302389882,0.0412744171706498,0.0,0.0,0.12382325151194941,0.12382325151194941,0.0,0.0825488343412996,0.0,0.0,0.0825488343412996,0.24764650302389882,0.24764650302389882,0.0825488343412996,0.0,0.2889209201945486,0.0
28,Pha,1,Arist,4,AristPha_4,0.0,0.0,0.13809533595194506,0.06904766797597253,0.0,0.0,0.13809533595194506,0.0,0.034523833987986266,0.0,0.0,0.13809533595194506,0.13809533595194506,0.27619067190389013,0.0,0.0,0.0,0.034523833987986266,0.0,0.48333367583180775,0.20714300392791762,0.06904766797597253,0.20714300392791762,0.0,0.0,0.0,0.0,0.034523833987986266,0.0,0.0,0.0,0.06904766797597253,0.034523833987986266,0.31071450589187644,0.0,0.17261916993993134,0.3452383398798627,0.0,0.0,0.0,0.034523833987986266,0.06904766797597253,0.0,0.0,0.17261916993993134,0.0,0.0,0.034523833987986266,0.10357150196395881,0.20714300392791762,0.034523833987986266,0.0,0.41428600785583525,0.0
29,Pha,1,Arist,5,AristPha_5,0.040555355282690636,0.12166606584807191,0.446108908109597,0.040555355282690636,0.0,0.0,0.12166606584807191,0.040555355282690636,0.0,0.0,0.0,0.2838874869788345,0.16222142113076254,0.40555355282690636,0.0,0.040555355282690636,0.0,0.0,0.0,0.3244428422615251,0.16222142113076254,0.040555355282690636,0.040555355282690636,0.0,0.0,0.0,0.0,0.040555355282690636,0.0,0.0,0.040555355282690636,0.08111071056538127,0.08111071056538127,0.24333213169614382,0.0,0.3244428422615251,0.24333213169614382,0.12166606584807191,0.040555355282690636,0.0,0.0,0.08111071056538127,0.0,0.0,0.0,0.0,0.0,0.0,0.08111071056538127,0.16222142113076254,0.040555355282690636,0.040555355282690636,0.24333213169614382,0.0
30,Pha,1,Arist,6,AristPha_6,0.0,0.0,0.24224498907209396,0.03460642701029914,0.03460642701029914,0.0,0.03460642701029914,0.0,0.0,0.0,0.0,0.2768514160823931,0.10381928103089741,0.6575221131956837,0.0,0.0,0.0,0.0,0.0,0.34606427010299134,0.06921285402059828,0.03460642701029914,0.0,0.0,0.0,0.0,0.03460642701029914,0.0,0.0,0.0,0.06921285402059828,0.03460642701029914,0.06921285402059828,0.13842570804119655,0.06921285402059828,0.3806706971132905,0.13842570804119655,0.0,0.0,0.0,0.0,0.03460642701029914,0.0,0.0,0.17303213505149567,0.0,0.0,0.0,0.13842570804119655,0.17303213505149567,0.03460642701029914,0.0,0.10381928103089741,0.0
31,Pha,1,Arist,7,AristPha_7,0.0,0.14159846508095772,0.14159846508095772,0.0,0.0,0.0,0.17699808135119716,0.0,0.0,0.0,0.0,0.14159846508095772,0.2123976976214366,0.3185965464321549,0.0,0.0,0.0,0.0,0.0,0.3185965464321549,0.1061988488107183,0.1061988488107183,0.1061988488107183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079923254047886,0.1061988488107183,0.03539961627023943,0.5663938603238309,0.03539961627023943,0.28319693016191544,0.17699808135119716,0.07079923254047886,0.03539961627023943,0.07079923254047886,0.0,0.03539961627023943,0.0,0.0,0.03539961627023943,0.0,0.0,0.03539961627023943,0.17699808135119716,0.03539961627023943,0.03539961627023943,0.0,0.3539961627023943,0.03539961627023943
32,Pha,1,Arist,8,AristPha_8,0.04267895997763199,0.04267895997763199,0.25607375986579195,0.0,0.04267895997763199,0.0,0.17071583991052797,0.0,0.04267895997763199,0.0,0.0,0.12803687993289598,0.04267895997763199,0.25607375986579195,0.0,0.0,0.0,0.0,0.0,0.12803687993289598,0.12803687993289598,0.08535791995526398,0.21339479988815996,0.0,0.0,0.04267895997763199,0.0,0.04267895997763199,0.0,0.0,0.0,0.21339479988815996,0.04267895997763199,0.4267895997763199,0.0,0.3841106397986879,0.21339479988815996,0.12803687993289598,0.04267895997763199,0.0,0.08535791995526398,0.04267895997763199,0.04267895997763199,0.0,0.21339479988815996,0.0,0.04267895997763199,0.0,0.21339479988815996,0.29875271984342394,0.04267895997763199,0.0,0.29875271984342394,0.0
33,Pha,1,Arist,9,AristPha_9,0.0,0.1752431817353294,0.13143238630149706,0.0,0.0,0.0,0.13143238630149706,0.0,0.0,0.0,0.0,0.13143238630149706,0.0876215908676647,0.21905397716916178,0.0,0.0,0.04381079543383235,0.0,0.0,0.0876215908676647,0.0876215908676647,0.04381079543383235,0.04381079543383235,0.0,0.0,0.04381079543383235,0.04381079543383235,0.04381079543383235,0.0,0.0,0.04381079543383235,0.13143238630149706,0.04381079543383235,0.613351136073653,0.1752431817353294,0.2628647726029941,0.3066755680368265,0.1752431817353294,0.0,0.0876215908676647,0.0,0.0,0.0,0.0,0.04381079543383235,0.0,0.04381079543383235,0.0876215908676647,0.1752431817353294,0.0876215908676647,0.0,0.0,0.3942971589044912,0.0
34,Pha,1,Arist,10,AristPha_10,0.038014296063485276,0.0,0.3041143685078822,0.0,0.0,0.0,0.1520571842539411,0.0,0.07602859212697055,0.038014296063485276,0.0,0.26610007244439693,0.1520571842539411,0.19007148031742638,0.0,0.038014296063485276,0.0,0.0,0.0,0.19007148031742638,0.19007148031742638,0.07602859212697055,0.07602859212697055,0.038014296063485276,0.0,0.11404288819045583,0.07602859212697055,0.038014296063485276,0.0,0.0,0.038014296063485276,0.19007148031742638,0.1520571842539411,0.26610007244439693,0.11404288819045583,0.41815725669833803,0.41815725669833803,0.07602859212697055,0.038014296063485276,0.038014296063485276,0.0,0.038014296063485276,0.0,0.0,0.0,0.038014296063485276,0.07602859212697055,0.0,0.1520571842539411,0.07602859212697055,0.07602859212697055,0.0,0.3041143685078822,0.0
35,Pha,1,Arist,11,AristPha_11,0.16623432698467652,0.08311716349233826,0.20779290873084566,0.1246757452385074,0.0,0.0,0.16623432698467652,0.04155858174616913,0.0,0.04155858174616913,0.0,0.29091007222318394,0.1246757452385074,0.08311716349233826,0.0,0.0,0.04155858174616913,0.0,0.0,0.1246757452385074,0.04155858174616913,0.08311716349233826,0.0,0.0,0.0,0.0,0.08311716349233826,0.08311716349233826,0.0,0.0,0.08311716349233826,0.04155858174616913,0.04155858174616913,0.4571443992078605,0.04155858174616913,0.2493514904770148,0.16623432698467652,0.33246865396935305,0.0,0.0,0.0,0.16623432698467652,0.0,0.0,0.16623432698467652,0.0,0.0,0.16623432698467652,0.1246757452385074,0.3740272357155222,0.08311716349233826,0.0,0.2493514904770148,0.0
36,Pha,1,Arist,12,AristPha_12,0.045221563164613454,0.045221563164613454,0.13566468949384036,0.13566468949384036,0.045221563164613454,0.0,0.36177250531690763,0.0,0.0,0.0,0.0,0.3165509421522942,0.13566468949384036,0.18088625265845382,0.0,0.0,0.0,0.0,0.0,0.36177250531690763,0.09044312632922691,0.18088625265845382,0.0,0.0,0.0,0.0,0.0,0.09044312632922691,0.0,0.0,0.09044312632922691,0.045221563164613454,0.045221563164613454,0.36177250531690763,0.045221563164613454,0.18088625265845382,0.09044312632922691,0.36177250531690763,0.0,0.0,0.0,0.18088625265845382,0.09044312632922691,0.0,0.09044312632922691,0.0,0.0,0.045221563164613454,0.18088625265845382,0.2713293789876807,0.0,0.045221563164613454,0.13566468949384036,0.0
37,Pha,1,Arist,13,AristPha_13,0.04867923835112355,0.04867923835112355,0.24339619175561772,0.04867923835112355,0.0,0.04867923835112355,0.24339619175561772,0.0,0.04867923835112355,0.0973584767022471,0.0,0.1947169534044942,0.14603771505337063,0.14603771505337063,0.0,0.0,0.0,0.0,0.0,0.0973584767022471,0.1947169534044942,0.04867923835112355,0.0,0.0,0.0,0.0,0.14603771505337063,0.04867923835112355,0.0,0.0,0.0973584767022471,0.04867923835112355,0.04867923835112355,0.29207543010674125,0.14603771505337063,0.29207543010674125,0.29207543010674125,0.3407546684578648,0.0,0.0,0.0,0.0973584767022471,0.0,0.04867923835112355,0.0973584767022471,0.0,0.14603771505337063,0.04867923835112355,0.3894339068089884,0.14603771505337063,0.14603771505337063,0.0,0.24339619175561772,0.0
